CodInep	nota
33105898	747,1999351
33105901	567,7708114
33105936	561,2052605
33105979	623,6203182
33106029	668,8276554
33106037	787,3999491
33106045	720,2736131
33106126	816,3809396
33106150	743,661658
33106215	606,1918318
33106231	684,6268428
33106266	723,5362306
33106290	872,7392746
33106304	576,0108882
33106312	409,0939723
33106320	628,5656034
33106355	507,1132058
33106363	610,499725
33106401	926,9696789
33106410	646,1130322
33106460	846,3099802
33106479	654,0705217
33106487	482,5048877
33106517	456,7550496
33106525	642,5464813
33106533	866,6347072
33106550	840,5367964
33106576	613,0301307
33106584	791,2348337
33106592	719,0735706
33106606	625,739951
33106614	502,4511075
33106630	645,0811303
33106649	792,6677164
33106657	773,9344173
33106665	754,1219978
33106673	593,5894694
33106681	724,4732792
33106690	882,2602363
33106703	684,2364933
33106711	477,3187633
33106720	795,4190718
33106738	926,2365042
33106746	938,5945461
33106762	524,4996493
33106797	927,7765987
33106819	977,8610935
33106851	604,3255809
33106860	534,0878269
33106878	601,4143353
33106908	566,5763095
33106916	479,521561
33106932	644,960725
33106959	572,2130192
33106967	745,0401114
33106991	715,6807287
33107009	521,5505549
33107076	867,4660235
33107092	954,8435427
33107114	595,1013881
33107173	896,0980556
33107181	697,3844374
33107190	891,3886048
33107203	732,980456
33107211	716,6106257
33107220	856,7337563
33107238	552,3494883
33107262	662,3127319
33107289	832,5004488
33107297	443,8049047
33107319	677,353708
33107335	714,1916954
33107343	618,1292511
33107351	563,4374714
33107378	654,3105278
33107394	609,9558687
33107424	744,8946444
33107440	682,4227371
33107505	569,8071553
33107548	940,1245421
33107556	654,0612153
33107580	483,6373829
33107602	841,7703513
33107610	799,8442917
33107688	702,1891633
33107700	405,7718631
33107742	610,7295357
33107769	640,1537524
33107793	566,9433
33107815	634,5227391
33107840	525,6456625
33107882	701,1524845
33107971	667,1342892
33107998	663,3368037
33108030	957,6697271
33108056	604,0590331
33108064	744,5541331
33108072	457,7491106
33108145	725,9281811
33108188	844,0407289
33108226	813,2923482
33108250	511,3049543
33108285	754,8811139
33108293	907,3530609
33108315	943,8556016
33108331	916,3826411
33108390	863,8404753
33108412	733,0982445
33108471	898,7395151
33108501	678,9487801
33108544	636,0590431
33108552	597,3972488
33108560	651,1170211
33108579	770,7653449
33108587	785,9984451
33108625	412,1404397
33108633	740,0528191
33108641	678,7512237
33108650	716,8319878
33108668	696,4045148
33108692	836,8025514
33108722	584,8776971
33108757	836,7083916
33108773	581,7612148
33108846	701,2353058
33108862	625,7112927
33108870	757,6502958
33108889	826,7171029
33108935	645,339931
33109001	835,9777679
33109087	566,320328
33109095	823,6999097
33109141	700,5586713
33109184	565,9011027
33109192	727,5789073
33109214	855,1605744
33109230	735,1069415
33109290	633,708481
33109303	719,3042015
33109320	802,8736233
33109354	946,4307999
33109389	698,7867441
33109397	459,7795344
33109443	596,363532
33109460	796,6354867
33109478	712,3674158
33109524	674,3643182
33109540	639,0338265
33109575	537,8128217
33109583	430,5643772
33109591	844,7101477
33109630	470,5131987
33109656	977,6175711
33109672	781,4424752
33109710	540,5252043
33109729	409,5082541
33109745	612,3819095
33109753	703,0772722
33109770	760,2459892
33109834	586,253197
33109877	597,46987
33109885	620,5276297
33109923	802,7786465
33109931	418,7980584
33109966	668,2933465
33109974	504,6254971
33110000	263,4470738
33110026	311,726351
33110034	814,4093663
33110050	592,0268135
33110077	756,8149079
33110085	663,5907925
33110093	588,7486548
33110115	667,8501938
33110131	541,3931734
33110140	583,8626195
33110182	896,0165993
33110190	676,8833445
33110220	566,6227755
33110263	652,0119956
33110280	586,6672341
33110310	664,952049
33110328	795,8437085
33110360	664,0298375
33110409	972,4474459
33110417	766,1993115
33110441	964,2261882
33110476	788,3054217
33110506	779,1759486
33110549	761,4336101
33110557	850,5273548
33110638	593,0321923
33110646	626,8439567
33110654	765,5690717
33110670	524,3605635
33110689	746,2455446
33110700	709,717622
33110719	903,2701198
33110727	671,229397
33110735	617,8062063
33110760	525,8387621
33110808	606,3003614
33110859	615,5048291
33110875	643,7449661
33110905	691,7097918
33110956	730,9577285
33110972	810,1199703
33110980	534,0794616
33110999	697,0324502
33111006	779,9845475
33111022	475,6660028
33111073	819,3597843
33111138	793,4220683
33111162	657,5878063
33111200	463,1289281
33111227	843,7264169
33111260	683,2667571
33111324	685,1810519
33111340	760,7074027
33111367	768,1980877
33111375	722,8059289
33111391	799,5202818
33111413	707,2883855
33111430	656,2505258
33111456	967,1032889
33111464	482,3249434
33111480	600,4915607
33111537	661,8316131
33111553	606,4650764
33111570	591,3975024
33111618	512,3833123
33111626	625,5434846
33111634	387,7020083
33111642	566,5658195
33111650	525,76083
33111731	715,3716244
33111774	779,7527443
33111871	720,5430573
33111901	608,6341235
33111952	977,1173842
33111987	862,9240313
33112010	778,3511003
33112029	734,4119555
33112134	320,9742048
33112185	790,2370867
33112193	755,7711414
33112207	380,8952051
33112240	844,8458624
33112258	894,9884857
33112266	955,0140347
33112290	804,1317559
33112304	732,1654168
33112452	836,7312852
33112487	664,7727241
33112525	651,4166217
33112550	671,6936778
33112576	901,0549453
33112592	515,9090087
33112657	949,9720644
33112665	616,9509426
33112711	681,3597229
33112738	727,6288031
33112754	617,7139778
33112789	816,0646367
33112835	768,5148099
33112851	647,4713449
33112886	795,5436944
33112924	535,5557745
33112932	712,0567454
33113009	516,6540972
33113033	733,2063771
33113068	652,58994
33113106	684,9985169
33113114	488,0783732
33113122	553,3515497
33113165	935,6761109
33113238	771,2334398
33113254	652,9807232
33113270	814,4671242
33113289	841,2335513
33113297	808,2948428
33113300	611,5759953
33113319	848,7660979
33113327	609,3546359
33113360	346,4292937
33113386	708,0600698
33113416	606,2479673
33113467	546,796155
33113483	690,5546721
33113513	553,4031452
33113530	710,2724347
33113548	699,0936928
33113602	905,8162503
33113629	646,9020453
33113637	843,246551
33113653	612,07519
33113700	726,4506054
33113726	742,3815468
33113769	747,3441254
33113777	769,6271988
33113793	783,1857996
33113815	676,6167667
33113866	676,3293439
33113912	803,8281098
33113963	637,730593
33113998	703,5851573
33114013	538,7705677
33114021	737,1591661
33114056	750,7106728
33114064	786,4997195
33114099	578,1737204
33114102	687,5445204
33114129	734,1715749
33114145	763,9176954
33114161	675,0503966
33114196	486,8210951
33114218	908,6148001
33114269	533,8375723
33114285	834,3004336
33114293	791,490742
33114323	916,0248065
33114366	779,8842529
33114382	857,3449767
33114439	603,2926437
33114455	597,968159
33114480	636,630743
33114498	838,0845664
33114501	402,8746639
33114510	734,0713851
33114528	683,8750922
33114552	743,2331804
33114625	730,0544325
33114641	617,4289629
33114676	486,5069759
33114692	761,8815341
33114706	800,1554243
33114757	609,8455016
33114765	538,6554703
33114790	876,6318907
33114820	457,6900605
33114846	750,4440171
33114862	860,4899108
33114870	740,9721804
33114900	562,6869248
33114927	757,033838
33114935	637,7805661
33114960	889,3139109
33114994	495,9203012
33115028	798,3504743
33115044	719,4494721
33115052	538,058636
33115060	613,9179636
33115273	625,4549141
33115281	591,7721849
33115290	795,7408848
33115303	838,1937283
33115338	958,7086099
33115400	721,8778418
33115427	976,8602415
33115460	641,3303625
33115478	884,0661461
33115486	726,3683442
33115494	745,1939732
33115508	799,2582147
33115605	591,072409
33115613	705,0060752
33115621	778,2473295
33115630	886,1010644
33115664	352,2127071
33115672	575,2403697
33115699	735,471362
33115710	686,5432932
33115737	510,8644509
33115877	635,2072016
33115885	884,3831166
33115893	648,5625551
33116032	616,3920403
33116059	918,3533981
33116083	928,6523457
33116113	609,4198702
33116156	851,0857931
33116237	812,3861645
33116245	722,7484727
33116318	399,8894604
33116334	898,4487817
33116350	690,2380504
33116385	727,8977646
33116415	608,5344708
33116440	709,3910164
33116458	866,8509397
33116474	630,0367747
33116482	751,5660082
33116490	580,8614022
33116512	673,4556454
33116547	528,0209334
33116571	834,4532021
33116598	759,1684395
33116610	764,6465524
33116636	845,3765143
33116660	803,4616408
33116687	477,6314636
33116709	583,6054262
33116750	784,8830415
33116784	836,5514098
33116849	874,5700265
33116890	743,9077175
33116903	809,2167346
33116938	719,8338073
33116954	733,1098002
33116962	843,6160322
33117039	647,8662992
33117063	791,313351
33117080	491,2471419
33117209	626,4794938
33117250	605,6398015
33117306	618,7989327
33117314	630,0088101
33117470	717,175189
33117497	645,3601807
33117519	586,5064959
33117527	571,5264101
33117560	774,1103819
33117608	972,3887486
33117624	419,956809
33117640	597,5735159
33117675	741,0819235
33117730	975,7191821
33117799	793,9905164
33117802	539,8999332
33117810	613,0803164
33117853	643,7190264
33117861	556,4736193
33117870	444,5805149
33117918	715,1868116
33117926	876,212279
33117950	582,0296092
33117969	822,3947519
33117977	731,2773133
33117985	493,9258058
33118027	889,1521872
33118078	697,0081292
33118094	868,4610449
33118108	790,2350722
33118140	923,2975237
33118345	642,9405058
33118361	402,7813028
33118400	759,4984572
33118469	816,6312932
33118477	499,2152666
33118523	806,4789595
33118531	639,8382741
33118558	907,6214982
33118604	610,4448365
33118647	756,0711038
33118663	603,8179698
33118671	705,8972827
33118736	582,6660625
33118760	598,7129079
33118787	750,5824746
33118809	588,5874293
33118949	710,4513756
33118965	694,4135878
33118973	966,3118379
33118990	619,9946413
33119015	717,8714008
33119031	586,6597037
33119058	714,347396
33119090	765,2007406
33119120	487,1166555
33119139	750,8095575
33119155	535,7503417
33119163	786,0656959
33119210	587,3027827
33119252	831,6340217
33119279	625,8970107
33119287	945,1552025
33119350	625,178729
33119368	727,1662612
33119376	438,2804445
33119384	755,1485729
33119406	888,6143048
33119422	493,4028433
33119473	503,5506412
33119481	622,9168721
33119490	734,8901352
33119511	938,5853729
33119546	654,0858935
33119570	599,399864
33119651	889,1732696
33119686	704,8509068
33119694	828,7682891
33119708	742,8066341
33119716	716,7937844
33119724	673,0225673
33119759	594,733573
33119767	658,9446097
33119880	742,4321525
33119899	655,6588076
33119902	504,5120181
33119953	823,3056364
33119996	759,2452948
33120048	718,2430259
33120102	747,4601799
33120161	852,7675282
33120188	708,1255783
33120196	526,7202738
33120250	605,1959715
33120293	863,4010942
33120307	367,6851537
33120366	678,1911332
33120420	919,773239
33120510	880,1174304
33120544	458,0829465
33120560	416,7949963
33120609	460,7351388
33120692	914,3302219
33120730	744,7232003
33120749	624,7976294
33120765	659,0777701
33120773	631,7787702
33120781	469,7660026
33120790	541,5857599
33120820	584,451966
33120846	704,0849609
33120862	714,8040544
33120870	514,0834485
33120935	662,2460363
33120951	920,6080411
33120986	600,6651406
33121028	546,5684705
33121095	676,4797133
33121109	525,077895
33121117	921,1076367
33121125	947,6056132
33121133	861,2188835
33121141	524,4922685
33121168	426,0329329
33121192	621,4315143
33121214	807,9422617
33121249	787,957954
33121257	610,3184064
33121273	569,5324988
33121346	370,2281356
33121419	680,1706909
33121435	909,1600218
33121451	633,6828262
33121486	836,7503842
33121540	582,9218031
33121605	521,0491484
33121613	739,5705312
33121630	631,2168621
33121737	846,2230637
33121753	370,4337934
33121770	604,5457334
33121788	519,3858786
33121940	842,9841548
33121958	697,8980342
33122024	513,9658426
33122032	648,7791227
33122075	700,7621375
33122245	878,735726
33122261	617,5845815
33122369	978,6640819
33122377	745,9694897
33122504	575,3216728
33122628	759,6391415
33122695	532,1932963
33122890	640,4090541
33122954	415,9176011
33122989	676,6866765
33123020	579,4301853
33123055	713,8747339
33123160	561,9633907
33123187	811,6171196
33123217	606,1837603
33123225	638,9433675
33123233	688,2627062
33123284	625,5928522
33123292	823,4939644
33123306	888,0803212
33123314	627,5711378
33123322	916,1179223
33123365	643,4235663
33123411	737,6457555
33123420	902,5225876
33123438	663,9996375
33123489	655,050893
33123500	640,5748961
33123519	799,3555415
33123560	497,4337791
33123594	709,910038
33123659	607,6328046
33123721	764,8571756
33123764	683,0514298
33123780	730,9801449
33123802	677,0724657
33123829	460,6873961
33123870	688,1542794
33123918	541,2157141
33123942	658,4798007
33124027	738,2837428
33124035	762,8018434
33124043	522,3162456
33124094	868,5450886
33124108	707,8044832
33124124	574,3316297
33124159	761,5359094
33124167	886,6292491
33124175	710,3827216
33124183	739,0575964
33124191	646,823095
33124230	779,2362952
33124256	589,6581255
33124361	424,3362191
33124418	578,6746077
33124523	768,7180319
33124540	829,5311016
33124558	558,9638297
33124663	449,8137379
33124680	901,6303586
33124698	866,121719
33124700	581,2575544
33124736	794,4991613
33124744	674,7205069
33124795	443,152691
33124817	828,3264992
33124825	827,9746456
33124833	632,5557988
33124868	590,6398595
33124876	648,0347058
33124906	698,9039755
33124922	488,3912918
33124930	963,8255164
33124949	679,5665033
33124965	809,7333934
33124973	776,4992137
33124990	693,0267626
33125015	977,2233381
33125023	818,7185804
33125040	920,6635587
33125082	645,4974172
33125147	663,8585291
33125163	918,8714598
33125198	601,982811
33125244	598,2517201
33125260	496,3712871
33125295	682,4987587
33125304	795,1394733
33125317	787,8666769
33125325	866,6058832
33125333	761,5888629
33125341	945,8420302
33125392	578,9634976
33125414	480,33068
33125449	530,6213394
33125457	742,4963669
33125490	803,1784298
33125538	474,6174965
33125554	808,8648952
33125597	421,819896
33125619	778,1934033
33125627	670,7451747
33125686	889,4154828
33125694	379,4671622
33125740	830,8087291
33125783	475,8187668
33125791	759,0277129
33125805	786,0422356
33125864	836,0130822
33125880	595,7315311
33125899	750,2836402
33125953	766,8458137
33125961	885,9401343
33125988	757,4011121
33126000	681,2225474
33126020	538,4827978
33126038	699,6133249
33126089	478,5361188
33126097	347,163327
33126105	591,6967995
33126127	610,9223021
33126160	685,0284702
33126178	846,130864
33126203	686,6419105
33126216	750,2106261
33126224	673,114779
33126232	851,1098447
33126259	667,1404171
33126267	767,3031709
33126321	672,6783851
33126429	719,5665072
33126437	836,853823
33126488	530,470747
33126550	845,1729419
33126577	567,1850177
33126593	846,4125252
33126606	642,9707906
33126640	740,6229248
33126658	804,4293626
33126674	670,8427118
33126690	793,0137614
33126704	635,7734324
33126720	534,570494
33126747	383,9305522
33126755	519,1340673
33126802	938,8309855
33126810	738,8330136
33126844	596,7111335
33126852	653,8774205
33126879	754,8583774
33126895	874,6597256
33126933	696,7896656
33126941	767,6026206
33126968	800,4782842
33126976	848,4955133
33126984	769,2978644
33127018	658,6923413
33127026	909,0517064
33127050	753,0261322
33127123	754,477394
33127140	910,4216807
33127158	772,8432566
33127166	498,020579
33127239	796,1946099
33127280	642,3383959
33127298	609,5989289
33127309	558,8275128
33127336	681,730957
33127352	673,2355796
33127395	444,5655453
33127468	940,8061186
33127484	610,9719281
33127530	928,3871312
33127557	635,0490112
33127565	717,3896935
33127603	650,0416343
33127620	746,059043
33127662	691,581163
33127670	791,7309483
33127701	704,8904858
33127743	603,5610135
33127751	791,4610934
33127760	520,2357379
33127778	652,7472631
33127786	770,2921996
33127867	616,524384
33127875	852,5986388
33127891	734,4955324
33127908	799,4227833
33127913	573,0108258
33127930	529,5181308
33127999	441,8457841
33128081	592,9784624
33128100	712,0114749
33128146	807,8084732
33128170	695,9718693
33128208	953,2304908
33128235	773,002411
33128243	852,2993832
33128260	761,8204439
33128278	940,4227459
33128367	719,2849678
33128375	533,0291836
33128383	820,6484083
33128391	686,3850086
33128413	642,1725709
33128456	345,0907884
33128480	567,3614729
33128499	750,2247178
33128545	647,0154952
33128553	896,5313046
33128600	729,1184041
33128618	564,0529984
33128626	955,6431679
33128650	631,1802297
33128677	810,6609722
33128766	544,8983559
33128790	610,9985042
33128855	660,7907013
33128863	813,2886614
33128960	689,0762746
33129005	697,1704915
33129010	669,6674218
33129029	907,7730387
33129037	520,0797621
33129053	974,5363756
33129142	412,4213773
33129205	945,6169346
33129215	865,9512928
33129240	711,5750521
33129266	747,1680496
33129312	623,0370083
33129347	512,7446466
33129355	861,2392925
33129363	516,1102556
33129410	650,0293861
33129436	904,3925814
33129444	507,8548834
33129460	680,0554808
33129479	661,5921733
33129487	668,6691902
33129495	552,4797356
33129500	551,6694621
33129576	657,2222139
33129592	854,8049251
33129614	587,0946958
33129630	653,110485
33129673	636,6412633
33129706	600,7398281
33129711	858,5871899
33129754	781,2704555
33129789	679,5260769
33129797	602,355874
33129819	732,6466323
33129827	830,6580952
33129835	470,0975234
33129878	860,2881987
33129894	821,9361778
33129932	477,8058178
33129959	683,54548
33129967	765,2815751
33129975	685,6114119
33129991	647,5919869
33130027	645,4334623
33130035	703,1068294
33130051	953,6705218
33130060	887,5856889
33130078	613,6710248
33130086	978,7688913
33130108	596,9736441
33130140	759,7222194
33130206	682,3599808
33130248	773,7439626
33130256	725,3617981
33130304	815,0295439
33130310	731,5801993
33130353	537,6343485
33130370	903,6307437
33130418	713,9160383
33130426	830,9974408
33130442	575,4048199
33130469	723,2745446
33130493	749,5715017
33130523	493,2637787
33130540	956,0377987
33130558	839,5293094
33130574	858,8817269
33130582	820,8630593
33130604	772,4579128
33130612	877,6870702
33130620	560,7633652
33130671	538,8782446
33130680	817,7070609
33130698	728,4490284
33130701	610,1592077
33130817	875,4250388
33130922	839,3196488
33130957	943,2903029
33130981	654,8919343
33130990	867,0370251
33131112	948,8304948
33131120	685,1832337
33131147	903,5892024
33131163	604,3947478
33131171	802,4099664
33131236	717,1807199
33131279	732,4175571
33131317	573,3707519
33131333	742,8020365
33131368	576,7127697
33131554	626,3856835
33131600	789,0776135
33131651	942,036354
33131716	353,5296999
33131767	804,2008087
33131791	684,7894283
33131813	868,8061377
33131830	597,7377089
33131848	805,3492525
33131856	805,1677012
33131864	677,7672842
33131929	529,5010283
33131996	799,3254356
33132020	602,5208992
33132038	483,2433395
33132089	834,7700194
33132178	632,5890957
33132186	637,1691191
33132208	699,4123747
33132224	641,8556456
33132259	786,5209046
33132267	784,5508586
33132283	578,2138598
33132330	927,0830835
33132356	550,2526201
33132364	685,8159189
33132372	305,6196729
33132380	434,1284636
33132399	787,1317929
33132402	672,946093
33132429	781,6666518
33132496	772,8922154
33132518	875,9031619
33132526	942,8611065
33132534	530,687518
33132569	650,9175965
33132577	416,7374338
33132585	633,9486261
33132607	742,6251202
33132615	658,8764987
33132623	852,4860829
33132631	722,5560047
33132658	537,0137213
33132690	785,5700476
33132747	757,1901052
33132755	717,1933957
33132798	636,7168092
33132836	619,1082892
33132844	769,227366
33132852	856,9607556
33132860	747,6832132
33132887	634,1509188
33132925	465,8851621
33132984	233,1229803
33133034	601,1650061
33133093	632,6524271
33133131	817,8418724
33133166	796,4230692
33133182	930,978825
33133190	792,8489634
33133239	707,5752934
33133263	440,5351088
33133280	291,2219812
33133298	784,706705
33133328	772,418083
33133433	851,0707326
33133492	725,5438645
33133514	861,7649703
33133530	667,4352392
33133573	578,0375546
33133603	801,113511
33133646	709,2965257
33133786	522,888402
33133808	890,0781184
33133832	783,9766853
33133840	621,5987229
33133875	605,2261941
33133913	886,0986489
33133930	621,6251983
33133964	917,2777121
33134049	872,2660898
33134090	704,9648345
33134120	645,8694399
33134138	616,4189413
33134154	429,9255875
33134170	588,7303826
33134197	573,9711245
33134200	359,3381853
33134235	720,7566565
33134251	856,6394478
33134260	467,9126949
33134308	716,5622086
33134316	756,9133862
33134324	700,2944375
33134332	871,2623484
33134340	584,2541118
33134359	735,2225484
33134367	705,2547896
33134413	868,1272947
33134421	786,3547229
33134464	582,5575469
33134480	513,6416853
33134510	885,9172645
33134529	936,7834828
33134561	941,6434361
33134570	826,4953803
33134588	615,451024
33134600	630,2895907
33134626	780,6371908
33134634	755,4030485
33134642	687,1724851
33134650	545,4147906
33134707	710,8305352
33134740	727,6353773
33134758	879,2561223
33134774	702,1182695
33134804	665,2577766
33134812	789,1694981
33134839	728,1278605
33134847	611,6897166
33134863	883,0146992
33134871	892,920544
33134901	623,3749716
33134928	833,7276618
33134987	733,9856368
33134995	571,7562464
33135029	452,7097943
33135037	626,1938959
33135053	577,1026459
33135061	715,609802
33135070	394,7558747
33135088	731,6034719
33135100	527,9249783
33135142	590,0547711
33135150	792,9222401
33135169	535,4503879
33135193	740,6496302
33135258	738,9964158
33135290	451,3813084
33135363	811,7956712
33135371	810,8707859
33135380	392,9627921
33135428	701,4639086
33135479	762,0696116
33135576	557,2505244
33135592	450,0462263
33135614	696,5893418
33135630	638,9575539
33135657	479,575487
33135681	778,4566114
33135703	697,9880114
33135746	366,3249853
33135789	808,4575485
33135827	757,7922137
33135860	659,5308793
33135924	688,9792347
33135983	815,9702382
33136092	523,5927739
33136149	499,8806085
33136165	675,9455676
33136173	944,8049031
33136220	844,9593788
33136270	781,3150016
33136360	823,1526582
33136408	836,2193388
33136416	783,2790513
33136424	828,4732072
33136432	643,2088727
33136459	928,2369827
33136475	557,5542292
33136483	651,5205206
33136505	574,7058599
33136513	698,3564695
33136521	666,9140048
33136564	476,911015
33136572	586,3390274
33136580	558,7235774
33136610	606,6884342
33136629	599,2424556
33136645	776,3100159
33136696	808,7548774
33136700	653,6138958
33136718	800,0493124
33136742	851,7677861
33136777	658,2376849
33136807	659,0313952
33136823	953,3342183
33136882	690,6979772
33136890	782,2278013
33136947	872,763629
33136963	671,1407622
33137030	545,3366904
33137048	760,1483818
33137056	586,4513275
33137200	808,9990844
33137226	493,27891
33137285	645,9122506
33137315	524,4783901
33137374	621,5477784
33137439	692,6809823
33137447	642,5101133
33137463	564,585092
33137560	859,8358301
33137579	524,4758692
33137609	689,5652139
33137650	945,8933435
33137722	618,68086
33137749	766,1277723
33137773	784,8922026
33137790	707,1733501
33137846	614,2790005
33137889	700,9154348
33137919	728,9564307
33137986	777,5472471
33137994	717,8792887
33138028	778,1874683
33138060	670,2689188
33138079	545,1166806
33138087	741,7003491
33138141	675,5839156
33138184	668,4995671
33138192	735,4359938
33138222	958,714905
33138249	909,7403038
33138273	696,1102366
33138290	634,1509396
33138320	688,9179117
33138354	883,9789384
33138362	731,1844707
33138397	917,9020386
33138435	757,4913255
33138460	646,1112108
33138508	499,0619337
33138516	414,2364172
33138524	520,2894355
33138532	752,8735351
33138575	578,3129058
33138605	547,0701782
33138613	633,8776263
33138648	451,7740663
33138672	575,729444
33138699	541,3617169
33138737	474,6217158
33138745	487,6907907
33138753	620,6780278
33138788	628,6508832
33138818	763,8455092
33138834	881,2310811
33138877	567,1487993
33138893	809,235755
33138907	665,2282739
33138974	831,8945783
33139008	804,9945691
33139024	440,6898633
33139032	642,3870098
33139059	614,8068027
33139130	602,1531463
33139156	774,2443407
33139164	826,4639204
33139180	878,8507954
33139199	703,4455342
33139210	703,1154227
33139261	706,3713156
33139377	721,6029285
33139407	761,3286261
33139440	794,7165325
33139474	764,8368588
33139490	640,2835767
33139520	637,0271668
33139555	613,3006869
33139644	745,4911593
33139725	747,8401252
33139741	744,3804105
33139768	949,211406
33139776	546,5479051
33139806	861,5376936
33139814	738,1683286
33139849	597,1488829
33139865	805,0000338
33139881	699,7093222
33139911	891,2404828
33139938	833,4309325
33139946	746,6862575
33139954	483,8913048
33139962	920,7544502
33139970	518,6088835
33139989	894,1656881
33140049	714,1690291
33140081	544,996813
33140090	451,7494729
33140103	883,0163179
33140111	820,6537887
33140120	595,8578473
33140138	790,5958649
33140146	696,6584067
33140154	490,5064246
33140200	602,2926283
33140227	733,3177428
33140251	567,0169409
33140260	940,5554478
33140308	601,2674554
33140367	860,9315536
33140383	597,5973412
33140405	418,8249341
33140430	661,9245343
33140448	451,8464701
33140464	919,3516545
33140472	498,6607635
33140502	635,4607507
33140529	901,2862704
33140570	695,8583455
33140650	907,8242274
33140669	741,8775769
33140677	820,1738926
33140715	621,2763426
33140723	782,2440583
33140731	606,5080165
33140790	613,5332035
33140812	662,0868358
33140820	887,8033722
33140839	636,6825749
33140863	607,8246141
33140928	819,7114041
33141045	850,5392018
33141070	802,6189868
33141118	323,8849267
33141169	520,0275155
33141240	668,9391745
33141282	842,0368766
33141347	941,5533465
33141355	789,6414763
33141380	818,7645317
33141398	782,4415466
33141444	905,1148112
33141479	627,4657824
33141495	824,0383624
33141533	841,2635363
33141568	389,8385135
33141584	734,3175594
33141592	703,2957067
33141622	600,3067827
33141630	586,3734308
33141657	594,7559914
33141673	665,2725819
33141681	796,2588235
33141703	848,1853124
33141711	766,6518686
33141738	510,5172017
33141770	669,6299477
33141800	618,936694
33141827	428,5860089
33141843	573,246005
33141878	637,133598
33141959	859,5391817
33141967	781,6277305
33141983	824,7519633
33141991	786,9395631
33142017	825,5264126
33142068	484,3744571
33142114	809,0362862
33142173	711,9245091
33142190	625,5788831
33142270	978,1526542
33142297	610,4711485
33142327	661,6966804
33142343	368,0611936
33142351	547,673731
33142394	523,0716981
33142408	834,5002612
33142432	504,3907015
33142459	434,6728423
33142467	966,730143
33142505	818,2653005
33142548	925,6992071
33142556	925,1062677
33142602	491,6989239
33142645	570,2034756
33142653	703,3856224
33142661	590,8273013
33142700	603,1177154
33142726	843,8811068
33142750	775,8067191
33142769	572,8508846
33142793	466,8541238
33142815	783,4374937
33142823	677,7793771
33142874	573,9519493
33142882	608,4836378
33142904	486,6293864
33142912	804,3485817
33142920	726,3014728
33142947	846,1180539
33142963	912,5046027
33143056	731,2478557
33143072	536,2951506
33143099	585,4238591
33143110	521,3464139
33143137	431,6269377
33143145	904,6534691
33143170	934,2289023
33143285	833,9248114
33143323	730,2631545
33143331	808,00179
33143366	606,3225311
33143374	513,1088961
33143382	736,5659536
33143390	754,680092
33143420	623,8871018
33143498	656,7064494
33143510	963,6533892
33143528	840,5690119
33143544	626,3983875
33143587	545,4325075
33143641	657,4016575
33143650	736,7347503
33143676	607,6806783
33143684	490,3195249
33143714	651,8515188
33143773	753,170934
33143803	341,8372714
33143838	664,4957985
33143846	680,0433881
33143862	877,2118887
33143889	824,6237559
33143935	811,3595814
33143943	672,8638705
33143960	764,6636373
33143978	780,899024
33143986	803,0577001
33144028	851,6359205
33144060	548,0017372
33144079	593,0763748
33144117	523,9591865
33144125	839,256737
33144192	715,9232903
33144206	618,0279516
33144230	555,7193203
33144257	510,6935027
33144281	655,1485635
33144346	487,6975084
33144354	465,5637807
33144362	514,3063541
33144397	759,6922426
33144400	650,5312356
33144460	951,7501124
33144494	577,298968
33144524	883,5200827
33144540	601,2590307
33144575	977,4300112
33144613	600,7712765
33144648	802,1126444
33144699	644,8958608
33144737	863,4564259
33144800	711,202148
33144826	538,9166163
33144850	765,06274
33144869	921,8493751
33144885	817,9165303
33144915	564,967978
33144923	880,6597722
33144966	510,5206863
33144982	636,7353981
33145008	760,2794637
33145024	903,6486599
33145105	879,6988904
33145180	451,4297457
33145199	421,7986714
33145202	781,033372
33145210	456,8815222
33145237	611,3556628
33145253	674,8898786
33145261	800,1484661
33145300	877,9412301
33145326	669,7015236
33145369	709,8292246
33145415	327,9244694
33145431	527,2922605
33145440	544,4567101
33145482	444,7765463
33145733	884,5576964
33145768	600,6744557
33145857	635,6666141
33145881	798,3335291
33145903	962,2913574
33145920	821,1290161
33145962	652,7620602
33145970	788,0346743
33145989	810,4937006
33146004	631,196879
33146012	966,0917462
33146020	793,5747127
33146039	899,5257328
33146128	673,9242449
33146144	832,8600651
33146179	720,5674489
33146187	901,1964084
33146195	858,1682651
33146217	550,2244382
33146241	623,1209199
33146268	791,6313246
33146276	884,8935031
33146292	938,8323354
33146411	709,026347
33146438	934,3673464
33146519	606,2084634
33146527	798,0776005
33146551	745,7190868
33146578	433,407662
33146608	678,7681039
33146616	509,1093518
33146632	724,6799273
33146675	630,4313684
33146683	673,7795902
33146705	788,1086726
33146721	554,5810761
33146730	705,523094
33146756	457,6360889
33146764	726,7340876
33146799	637,996531
33146829	771,7746731
33146837	595,035178
33146845	642,5578941
33146853	482,4486117
33146870	645,3773061
33146918	843,8825916
33146950	633,1754039
33147000	541,2622646
33147060	687,4247318
33147132	571,0435529
33147159	737,2762594
33147167	531,5097356
33147205	408,7933527
33147221	692,4881283
33147230	515,8396283
33147264	536,9762205
33147310	626,7872841
33147337	946,7481389
33147353	802,7285366
33147396	480,5217082
33147426	547,6350719
